bug,tool,command,parsed_command,category
closure_110,replace,,replace,WRITE
closure_110,replace,,replace,WRITE
closure_110,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_110,run_shell_command,defects4j test,defects4j test,TEST
closure_110,run_shell_command,git checkout /Users/danielding/Desktop/example_dir/Closure_110/src/com/google/javascript/jscomp/ScopedAliases.java,git checkout,VCS
closure_110,replace,,replace,WRITE
closure_110,replace,,replace,WRITE
closure_110,replace,,replace,WRITE
closure_110,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_110,run_shell_command,defects4j test,defects4j test,TEST
closure_110,run_shell_command,git checkout /Users/danielding/Desktop/example_dir/Closure_110/src/com/google/javascript/jscomp/ScopedAliases.java,git checkout,VCS
closure_110,replace,,replace,WRITE
closure_110,replace,,replace,WRITE
closure_110,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_110,run_shell_command,defects4j test,defects4j test,TEST
closure_110,run_shell_command,git checkout /Users/danielding/Desktop/example_dir/Closure_110/src/com/google/javascript/jscomp/ScopedAliases.java,git checkout,VCS
closure_110,replace,,replace,WRITE
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,read_file,,read_file,READ
closure_110,replace,,replace,WRITE
closure_110,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_110,run_shell_command,defects4j clean,defects4j clean,DEFECTS4J_OTHER
closure_115,read_file,,read_file,READ
closure_115,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_115,read_file,,read_file,READ
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,read_file,,read_file,READ
closure_115,read_file,,read_file,READ
closure_115,read_file,,read_file,READ
closure_115,read_file,,read_file,READ
closure_115,replace,,replace,WRITE
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,read_file,,read_file,READ
closure_115,replace,,replace,WRITE
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,read_file,,read_file,READ
closure_115,replace,,replace,WRITE
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,replace,,replace,WRITE
closure_115,read_file,,read_file,READ
closure_115,replace,,replace,WRITE
closure_115,replace,,replace,WRITE
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,read_file,,read_file,READ
closure_115,replace,,replace,WRITE
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,replace,,replace,WRITE
closure_115,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_115,run_shell_command,defects4j test,defects4j test,TEST
closure_115,run_shell_command,./run_all_tests_trace.sh,run_all_tests_trace.sh,TEST
closure_115,run_shell_command,git diff HEAD,git diff,VCS
closure_116,read_file,,read_file,READ
closure_116,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_116,read_file,,read_file,READ
closure_116,read_file,,read_file,READ
closure_116,run_shell_command,ant compile-tests,ant,BUILD
closure_117,read_file,,read_file,READ
closure_117,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_117,read_file,,read_file,READ
closure_117,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_117,read_file,,read_file,READ
closure_117,run_shell_command,defects4j export -p cp.test,defects4j export,DEFECTS4J_OTHER
closure_117,list_directory,,list_directory,SEARCH_FILES
closure_117,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest,defects4j test,TEST
closure_117,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest,defects4j test,TEST
closure_117,run_shell_command,defects4j test,defects4j test,TEST
closure_117,read_file,,read_file,READ
closure_117,search_file_content,,search_file_content,SEARCH_CONTENT
closure_117,read_file,,read_file,READ
closure_117,search_file_content,,search_file_content,SEARCH_CONTENT
closure_117,read_file,,read_file,READ
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1047,defects4j test,TEST
closure_117,replace,,replace,WRITE
closure_117,replace,,replace,WRITE
closure_117,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1047,defects4j test,TEST
closure_117,replace,,replace,WRITE
closure_117,replace,,replace,WRITE
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1047,defects4j test,TEST
closure_117,replace,,replace,WRITE
closure_117,replace,,replace,WRITE
closure_117,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1047,defects4j test,TEST
closure_117,run_shell_command,defects4j test,defects4j test,TEST
closure_117,read_file,,read_file,READ
closure_117,search_file_content,,search_file_content,SEARCH_CONTENT
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,replace,,replace,WRITE
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,read_file,,read_file,READ
closure_117,replace,,replace,WRITE
closure_117,read_file,,read_file,READ
closure_134,read_file,,read_file,READ
closure_134,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_134,read_file,,read_file,READ
closure_134,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_134,run_shell_command,defects4j export -p tests.trigger,defects4j export,DEFECTS4J_OTHER
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_134,read_file,,read_file,READ
closure_134,glob,,glob,SEARCH_FILES
closure_134,read_file,,read_file,READ
closure_134,search_file_content,,search_file_content,SEARCH_CONTENT
closure_134,read_file,,read_file,READ
closure_134,search_file_content,,search_file_content,SEARCH_CONTENT
closure_134,glob,,glob,SEARCH_FILES
closure_134,read_file,,read_file,READ
closure_134,search_file_content,,search_file_content,SEARCH_CONTENT
closure_134,glob,,glob,SEARCH_FILES
closure_134,read_file,,read_file,READ
closure_134,glob,,glob,SEARCH_FILES
closure_134,read_file,,read_file,READ
closure_134,glob,,glob,SEARCH_FILES
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_134,replace,,replace,WRITE
closure_134,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_134,read_file,,read_file,READ
closure_134,search_file_content,,search_file_content,SEARCH_CONTENT
closure_134,glob,,glob,SEARCH_FILES
closure_134,read_file,,read_file,READ
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,run_shell_command,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testInheritDocWithInterface,defects4j test,TEST
closure_134,replace,,replace,WRITE
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_134,read_file,,read_file,READ
closure_134,replace,,replace,WRITE
closure_135,read_file,,read_file,READ
closure_135,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_135,read_file,,read_file,READ
closure_135,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_135,run_shell_command,defects4j test,defects4j test,TEST
closure_135,read_file,,read_file,READ
closure_135,search_file_content,,search_file_content,SEARCH_CONTENT
closure_135,read_file,,read_file,READ
closure_135,glob,,glob,SEARCH_FILES
closure_135,read_file,,read_file,READ
closure_135,glob,,glob,SEARCH_FILES
closure_135,read_file,,read_file,READ
closure_135,search_file_content,,search_file_content,SEARCH_CONTENT
closure_135,replace,,replace,WRITE
closure_135,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_135,run_shell_command,defects4j test,defects4j test,TEST
closure_135,search_file_content,,search_file_content,SEARCH_CONTENT
closure_135,read_file,,read_file,READ
closure_135,search_file_content,,search_file_content,SEARCH_CONTENT
closure_135,read_file,,read_file,READ
closure_135,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,read_file,,read_file,READ
closure_136,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_136,read_file,,read_file,READ
closure_136,run_shell_command,defects4j test,defects4j test,TEST
closure_136,read_file,,read_file,READ
closure_136,read_file,,read_file,READ
closure_136,read_file,,read_file,READ
closure_136,read_file,,read_file,READ
closure_136,replace,,replace,WRITE
closure_136,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,replace,,replace,WRITE
closure_136,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_136,run_shell_command,defects4j test,defects4j test,TEST
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,replace,,replace,WRITE
closure_136,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_136,run_shell_command,defects4j test,defects4j test,TEST
closure_136,replace,,replace,WRITE
closure_136,replace,,replace,WRITE
closure_136,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_136,run_shell_command,defects4j test,defects4j test,TEST
closure_136,replace,,replace,WRITE
closure_136,replace,,replace,WRITE
closure_136,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_136,run_shell_command,defects4j test,defects4j test,TEST
closure_136,replace,,replace,WRITE
closure_136,replace,,replace,WRITE
closure_136,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_136,run_shell_command,defects4j test,defects4j test,TEST
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,search_file_content,,search_file_content,SEARCH_CONTENT
closure_136,replace,,replace,WRITE
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,search_file_content,,search_file_content,SEARCH_CONTENT
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_139,replace,,replace,WRITE
closure_139,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_139,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_139,read_file,,read_file,READ
closure_139,run_shell_command,git restore /Users/danielding/Desktop/example_dir/Closure_139/src/com/google/javascript/jscomp/Normalize.java,git restore,VCS
closure_139,read_file,,read_file,READ
closure_141,read_file,,read_file,READ
closure_141,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_141,read_file,,read_file,READ
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,read_file,,read_file,READ
closure_141,read_file,,read_file,READ
closure_141,glob,,glob,SEARCH_FILES
closure_141,read_file,,read_file,READ
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,replace,,replace,WRITE
closure_141,replace,,replace,WRITE
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,replace,,replace,WRITE
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,read_file,,read_file,READ
closure_141,glob,,glob,SEARCH_FILES
closure_141,read_file,,read_file,READ
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,replace,,replace,WRITE
closure_141,run_shell_command,defects4j test,defects4j test,TEST
closure_141,replace,,replace,WRITE
closure_144,read_file,,read_file,READ
closure_144,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_144,read_file,,read_file,READ
closure_144,run_shell_command,defects4j test,defects4j test,TEST
closure_144,glob,,glob,SEARCH_FILES
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,read_file,,read_file,READ
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,replace,,replace,WRITE
closure_144,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_144,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_144,read_file,,read_file,READ
closure_144,replace,,replace,WRITE
closure_144,run_shell_command,defects4j compile,defects4j compile,BUILD
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,glob,,glob,SEARCH_FILES
closure_144,read_file,,read_file,READ
closure_144,read_file,,read_file,READ
closure_144,replace,,replace,WRITE
closure_144,read_file,,read_file,READ
closure_144,read_file,,read_file,READ
closure_144,read_file,,read_file,READ
closure_144,replace,,replace,WRITE
closure_144,read_file,,read_file,READ
closure_144,replace,,replace,WRITE
closure_144,read_file,,read_file,READ
closure_153,read_file,,read_file,READ
closure_153,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_153,read_file,,read_file,READ
closure_153,run_shell_command,defects4j export -p tests.trigger,defects4j export,DEFECTS4J_OTHER
closure_153,read_file,,read_file,READ
closure_153,run_shell_command,defects4j export -p cp.test,defects4j export,DEFECTS4J_OTHER
closure_153,run_shell_command,defects4j test -t com.google.javascript.jscomp.NormalizeTest::testDuplicateVarInExterns,defects4j test,TEST
closure_153,run_shell_command,defects4j export -p tests.trigger,defects4j export,DEFECTS4J_OTHER
closure_153,replace,,replace,WRITE
closure_153,run_shell_command,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_153,read_file,,read_file,READ
closure_153,run_shell_command,./run_all_tests_trace.sh,run_all_tests_trace.sh,TEST
closure_153,read_file,,read_file,READ
closure_153,run_shell_command,defects4j export -p tests.all,defects4j export,DEFECTS4J_OTHER
closure_153,list_directory,,list_directory,SEARCH_FILES
closure_153,list_directory,,list_directory,SEARCH_FILES
closure_153,run_shell_command,"java -cp ""/Users/danielding/Desktop/example_dir/Closure_153/build/classes:/Users/danielding/Desktop/example_dir/Closure_153/lib/ant-launcher.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/ant.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/args4j.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/guava.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/json.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/jsr305.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/junit.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/libtrunk_rhino_parser_jarjared.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/protobuf-java.jar:/Users/danielding/Desktop/example_dir/Closure_153/build/test"" org.junit.runner.JUnitCore com.google.javascript.jscomp.NormalizeTest",java,BUILD
closure_153,read_file,,read_file,READ
closure_153,read_file,,read_file,READ
closure_153,replace,,replace,WRITE
closure_153,run_shell_command,"java -cp ""/Users/danielding/Desktop/example_dir/Closure_153/build/classes:/Users/danielding/Desktop/example_dir/Closure_153/lib/ant-launcher.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/ant.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/args4j.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/guava.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/json.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/jsr305.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/junit.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/libtrunk_rhino_parser_jarjared.jar:/Users/danielding/Desktop/example_dir/Closure_153/lib/protobuf-java.jar:/Users/danielding/Desktop/example_dir/Closure_153/build/test"" org.junit.runner.JUnitCore com.google.javascript.jscomp.NormalizeTest",java,BUILD
