bug,function_name,count,command
Closure-4,run_shell_command,1,defects4j test
Closure-4,search_file_content,2,
Closure-51,glob,3,
Closure-51,read_file,6,
Closure-51,replace,1,
Closure-51,run_shell_command,1,./run_bug_exposing_tests.sh
Closure-51,run_shell_command,2,defects4j compile
Closure-51,run_shell_command,1,defects4j test
Closure-51,run_shell_command,1,defects4j test -t com.google.javascript.jscomp.CodePrinterTest
Closure-51,run_shell_command,2,defects4j test -t com.google.javascript.jscomp.CodePrinterTest::testIssue582
Closure-51,run_shell_command,1,git diff
Closure-53,read_file,5,
Closure-53,replace,1,
Closure-53,run_shell_command,3,./run_bug_exposing_tests.sh
Closure-53,run_shell_command,2,defects4j compile
Closure-53,run_shell_command,1,defects4j test
Closure-53,run_shell_command,1,git diff
Closure-60,glob,3,
Closure-60,read_file,19,
Closure-60,replace,31,
Closure-60,run_shell_command,9,./run_bug_exposing_tests.sh
Closure-60,run_shell_command,2,defects4j compile
Closure-60,run_shell_command,16,defects4j test
Closure-60,run_shell_command,1,git diff > fix.patch
Closure-60,search_file_content,7,
Closure-64,glob,2,
Closure-64,read_file,8,
Closure-64,read_many_files,2,
Closure-64,replace,14,
Closure-64,run_shell_command,1,./run_all_tests_trace.sh
Closure-64,run_shell_command,4,./run_bug_exposing_tests.sh
Closure-64,run_shell_command,3,defects4j compile
Closure-64,run_shell_command,1,git diff HEAD
Closure-64,search_file_content,1,
Closure-6,glob,4,
Closure-6,read_file,8,
Closure-6,replace,3,
Closure-6,run_shell_command,3,./run_bug_exposing_tests.sh
Closure-6,run_shell_command,2,defects4j compile
Closure-6,run_shell_command,1,defects4j test
Closure-6,run_shell_command,1,git diff
Closure-74,glob,1,
Closure-74,list_directory,1,
Closure-74,read_file,36,
Closure-74,replace,52,
Closure-74,run_shell_command,5,./run_bug_exposing_tests.sh
Closure-74,run_shell_command,6,defects4j compile
Closure-75,read_file,32,
Closure-75,replace,31,
Closure-75,run_shell_command,1,./run_all_tests_trace.sh
Closure-75,run_shell_command,18,./run_bug_exposing_tests.sh
Closure-75,run_shell_command,19,defects4j compile
Closure-76,glob,2,
Closure-76,read_file,11,
Closure-76,replace,5,
Closure-76,run_shell_command,7,./run_bug_exposing_tests.sh
Closure-76,run_shell_command,6,defects4j compile
Closure-79,glob,1,
Closure-79,read_file,13,
Closure-79,replace,4,
Closure-79,run_shell_command,2,./run_all_tests_trace.sh
Closure-79,run_shell_command,1,./run_bug_exposing_tests.sh
Closure-79,run_shell_command,1,defects4j compile
Closure-79,run_shell_command,1,defects4j export -p tests.trigger
Closure-79,run_shell_command,1,defects4j test
Closure-79,run_shell_command,3,defects4j test -t com.google.javascript.jscomp.NormalizeTest::testIssue
Closure-79,run_shell_command,1,rm -f /Users/danielding/Desktop/example_dir/Closure_79/all_tests_trace.*.log
Closure-79,run_shell_command,1,rm -f /Users/danielding/Desktop/example_dir/Closure_79/bug_triggering_tests.*.log
Closure-79,search_file_content,3,
Closure-80,glob,2,
Closure-80,read_file,9,
Closure-80,replace,3,
Closure-80,run_shell_command,1,./run_all_tests_trace.sh
Closure-80,run_shell_command,1,./run_bug_exposing_tests.sh
Closure-80,run_shell_command,1,defects4j compile
Closure-80,run_shell_command,1,defects4j export -p cp.test
Closure-80,run_shell_command,2,defects4j test
Closure-80,run_shell_command,1,git diff
Closure-80,search_file_content,1,
Closure-98,glob,2,
Closure-98,read_file,7,
Closure-98,replace,14,
Closure-98,run_shell_command,1,./run_bug_exposing_tests.sh
Closure-98,run_shell_command,6,defects4j compile
Closure-98,run_shell_command,3,defects4j test
Closure-98,run_shell_command,2,defects4j test -t com.google.javascript.jscomp.InlineVariablesTest::testNoInlineAliasesInLoop
Closure-98,run_shell_command,1,git diff > /Users/danielding/Desktop/example_dir/Closure_98/fix.patch
Closure-99,glob,1,
Closure-99,read_file,6,
Closure-99,read_many_files,1,
Closure-99,replace,53,
Closure-99,run_shell_command,1,./run_bug_exposing_tests.sh
Closure-99,run_shell_command,1,defects4j compile
Closure-99,run_shell_command,26,defects4j compile && defects4j test
Closure-99,run_shell_command,1,defects4j test
Closure-99,search_file_content,1,
Codec-11,glob,2,
Codec-11,read_file,4,
Codec-11,replace,136,
Codec-11,run_shell_command,1,./run_bug_exposing_tests.sh
Codec-11,run_shell_command,48,defects4j test
Codec-11,run_shell_command,1,defects4j test -t org.apache.commons.codec.net.QuotedPrintableCodecTest
Codec-12,read_file,10,
Codec-12,replace,17,
Codec-12,run_shell_command,8,defects4j compile
Codec-12,run_shell_command,5,defects4j test
Codec-12,run_shell_command,2,defects4j test -t org.apache.commons.codec.binary.Base64Test::testSkip
Codec-12,run_shell_command,1,git diff
Codec-13,read_file,5,
Codec-13,replace,5,
Codec-13,run_shell_command,3,./run_bug_exposing_tests.sh
Codec-13,run_shell_command,4,defects4j compile
Codec-13,run_shell_command,1,defects4j test
Codec-13,run_shell_command,4,defects4j test -t org.apache.commons.codec.language.DoubleMetaphoneTest::test1
Codec-13,run_shell_command,1,git diff
Codec-14,glob,3,
Codec-14,google_web_search,1,commons codec beider morse lang.txt content
Codec-14,list_directory,1,
Codec-14,read_file,12,
Codec-14,read_many_files,1,
Codec-14,run_shell_command,2,./run_bug_exposing_tests.sh
Codec-14,run_shell_command,1,defects4j compile
Codec-14,search_file_content,1,
Codec-6,list_directory,3,
Codec-6,read_file,13,
Codec-6,replace,4,
Codec-6,run_shell_command,1,./run_bug_exposing_tests.sh
Codec-6,run_shell_command,4,defects4j compile
Codec-6,run_shell_command,2,defects4j test
Codec-6,run_shell_command,5,defects4j test -t org.apache.commons.codec.binary.Base64InputStreamTest::testCodec101
Codec-6,run_shell_command,1,git diff
Codec-8,read_file,4,
Codec-8,replace,1,
Codec-8,run_shell_command,1,./run_bug_exposing_tests.sh
Codec-8,run_shell_command,1,defects4j compile
Codec-8,run_shell_command,2,defects4j test
Codec-8,run_shell_command,1,defects4j test -t org.apache.commons.codec.binary.Base64InputStreamTest::testCodec105
Codec-8,run_shell_command,1,git diff > /Users/danielding/Desktop/example_dir/Codec_8/fix.patch
Compress-11,read_file,4,
Compress-11,replace,1,
Compress-11,run_shell_command,1,./run_bug_exposing_tests.sh
Compress-11,run_shell_command,1,defects4j compile
Compress-11,run_shell_command,1,defects4j test
Compress-11,run_shell_command,2,defects4j test -t org.apache.commons.compress.archivers.ArchiveStreamFactoryTest::shortTextFilesAreNoTARs
Compress-11,run_shell_command,1,git diff
Compress-29,glob,11,
Compress-29,read_file,18,
Compress-29,replace,24,
Compress-29,run_shell_command,5,./run_all_tests_trace.sh
Compress-29,run_shell_command,1,./run_bug_exposing_tests.sh
Compress-29,run_shell_command,9,defects4j compile
Compress-29,run_shell_command,4,defects4j test
Compress-29,run_shell_command,1,git diff
Compress-34,list_directory,1,
Compress-34,read_file,6,
Compress-34,replace,2,
Compress-34,run_shell_command,3,./run_bug_exposing_tests.sh
Compress-34,run_shell_command,3,defects4j compile
Compress-34,run_shell_command,1,defects4j test
Compress-34,run_shell_command,1,git diff
Compress-35,glob,2,
Compress-35,read_file,7,
Compress-35,replace,1,
Compress-35,run_shell_command,1,./run_all_tests_trace.sh
Compress-35,run_shell_command,2,./run_bug_exposing_tests.sh
Compress-35,run_shell_command,1,defects4j test
Compress-35,run_shell_command,1,git diff > /Users/danielding/Desktop/example_dir/Compress_35/fix.patch
Compress-35,search_file_content,1,
Compress-47,read_file,7,
Compress-47,replace,5,
Compress-47,run_shell_command,1,./run_bug_exposing_tests.sh
Compress-47,run_shell_command,4,defects4j compile
Compress-47,run_shell_command,1,defects4j export -p cp.test
Compress-47,run_shell_command,1,defects4j export -p tests.trigger
Compress-47,run_shell_command,1,defects4j test
Compress-47,run_shell_command,1,defects4j test -t org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest
Compress-47,run_shell_command,4,defects4j test -t org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest::properlyMarksEntriesAsUnreadableIfUncompressedSizeIsUnknown
Compress-47,run_shell_command,1,git diff
Compress-6,read_file,3,
Compress-6,replace,1,
Compress-6,run_shell_command,1,./run_bug_exposing_tests.sh
Compress-6,run_shell_command,1,defects4j compile
Compress-6,run_shell_command,2,defects4j test
Compress-6,run_shell_command,1,git diff
Compress-9,read_file,6,
Compress-9,replace,9,
Compress-9,run_shell_command,2,./run_bug_exposing_tests.sh
Compress-9,run_shell_command,2,defects4j compile
Csv-16,read_file,2,
Csv-16,read_many_files,1,
Csv-16,replace,5,
Csv-16,run_shell_command,1,./run_bug_exposing_tests.sh
Csv-16,run_shell_command,2,defects4j compile
Csv-16,run_shell_command,2,defects4j test
Csv-16,run_shell_command,1,defects4j test -t org.apache.commons.csv.CSVParserTest
Csv-16,run_shell_command,1,defects4j test -t org.apache.commons.csv.CSVParserTest::testIteratorSequenceBreaking
Csv-16,run_shell_command,1,git diff
Csv-7,read_file,4,
Csv-7,replace,2,
Csv-7,run_shell_command,1,./run_bug_exposing_tests.sh
Csv-7,run_shell_command,2,defects4j compile
Csv-7,run_shell_command,2,defects4j test
Csv-7,run_shell_command,1,defects4j test -t org.apache.commons.csv.CSVParserTest::testDuplicateHeaderEntries
Csv-7,run_shell_command,1,git diff
Csv-8,read_file,5,
Csv-8,replace,3,
Csv-8,run_shell_command,1,./run_bug_exposing_tests.sh
Csv-8,run_shell_command,2,defects4j compile
Csv-8,run_shell_command,3,defects4j test
Csv-8,run_shell_command,1,git diff
Gson-14,glob,1,
Gson-14,read_file,9,
Gson-14,replace,8,
Gson-14,run_shell_command,1,./run_all_tests_trace.sh
Gson-14,run_shell_command,6,./run_bug_exposing_tests.sh
Gson-14,run_shell_command,5,defects4j compile
Gson-14,run_shell_command,1,git diff
Gson-1,read_file,7,
Gson-1,read_many_files,1,
Gson-1,replace,3,
Gson-1,run_shell_command,3,./run_bug_exposing_tests.sh
Gson-1,run_shell_command,3,defects4j compile
Gson-1,run_shell_command,1,defects4j test
Gson-1,run_shell_command,1,git diff > /Users/danielding/Desktop/example_dir/Gson_1/fix.patch
Gson-7,read_file,4,
Gson-7,replace,3,
Gson-7,run_shell_command,1,./run_bug_exposing_tests.sh
Gson-7,run_shell_command,1,defects4j compile
Gson-7,run_shell_command,2,defects4j test -t com.google.gson.functional.MapTest::test
Gson-7,search_file_content,1,
Gson-8,glob,1,
Gson-8,read_file,3,
Gson-8,replace,4,
Gson-8,run_shell_command,1,./run_bug_exposing_tests.sh
Gson-8,run_shell_command,2,defects4j compile
Gson-8,run_shell_command,1,defects4j test
Gson-9,glob,2,
Gson-9,read_file,18,
Gson-9,replace,10,
Gson-9,run_shell_command,2,./run_bug_exposing_tests.sh
Gson-9,run_shell_command,18,defects4j compile
Gson-9,run_shell_command,1,defects4j test
Gson-9,run_shell_command,4,defects4j test -t com.google.gson.stream.JsonWriterTest::testBoxedBooleans
Gson-9,run_shell_command,7,git restore /Users/danielding/Desktop/example_dir/Gson_9/gson/src/main/java/com/google/gson/stream/JsonWriter.java
Gson-9,write_file,9,
JacksonCore-10,glob,2,
JacksonCore-10,google_web_search,1,Defects4J JacksonCore_10 patch
JacksonCore-10,google_web_search,1,JacksonCore_10 bug fix
JacksonCore-10,google_web_search,1,defects4j add test dependency classpath
JacksonCore-10,google_web_search,1,maven jackson-databind 2.6.1 jar
JacksonCore-10,google_web_search,1,maven jcommander 1.27 jar
JacksonCore-10,google_web_search,1,maven testng 6.8 jar
JacksonCore-10,read_file,14,
JacksonCore-10,replace,16,
JacksonCore-10,run_shell_command,2,./run_bug_exposing_tests.sh
JacksonCore-10,run_shell_command,1,curl -o /Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-databind/2.6.1/jackson-databind-2.6.1.jar
JacksonCore-10,run_shell_command,1,curl -o /Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jcommander-1.27.jar https://repo.maven.apache.org/maven2/com/beust/jcommander/1.27/jcommander-1.27.jar
JacksonCore-10,run_shell_command,1,curl -o /Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar https://repo.maven.apache.org/maven2/org/testng/testng/6.8.8/testng-6.8.8.jar
JacksonCore-10,run_shell_command,1,defects4j checkout -p JacksonCore -v 10f -w /Users/danielding/Desktop/example_dir/JacksonCore_10/fixed_version_temp
JacksonCore-10,run_shell_command,1,defects4j checkout -p JacksonCore -v 10f -w /Users/danielding/Desktop/example_dir/JacksonCore_10_fixed
JacksonCore-10,run_shell_command,14,defects4j compile
JacksonCore-10,run_shell_command,5,defects4j test
JacksonCore-10,run_shell_command,5,defects4j test -t com.fasterxml.jackson.core.UTF8ByteStreamTest::testRead
JacksonCore-10,run_shell_command,1,defects4j test -t com.fasterxml.jackson.core.UTF8ByteStreamTest::testRead > utf8bytestreamtest_bug_trace_with_print.log 2>&1
JacksonCore-10,run_shell_command,1,defects4j test -t com.fasterxml.jackson.core.sym.TestSymbolTables::testCollisionsWithBytesNew187b
JacksonCore-10,run_shell_command,1,git diff --no-index /Users/danielding/Desktop/example_dir/JacksonCore_10/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java /Users/danielding/Desktop/example_dir/JacksonCore_10/fixed_version_temp/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java > jacksoncore_10.patch
JacksonCore-10,run_shell_command,1,git diff src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java > /Users/danielding/Desktop/example_dir/JacksonCore_10/jacksoncore_10_final.patch
JacksonCore-10,run_shell_command,2,git restore src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java
JacksonCore-10,run_shell_command,1,"java -cp ""/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.11/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jcommander-1.27.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/classes:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.8.2/junit-4.8.2.jar"" org.testng.TestNG -testclass com.fasterxml.jackson.core.UTF8ByteStreamTest > utf8bytestreamtest_bug_trace.log 2>&1"
JacksonCore-10,run_shell_command,1,"java -cp ""/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.11/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jcommander-1.27.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/classes:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.8.2/junit-4.8.2.jar"" org.testng.TestNG -testclass com.fasterxml.jackson.core.UTF8ByteStreamTest > utf8bytestreamtest_bug_trace_direct.log 2>&1"
JacksonCore-10,run_shell_command,1,"java -cp ""/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.11/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jcommander-1.27.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/classes:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.8.2/junit-4.8.2.jar"" org.testng.TestNG -testclass com.fasterxml.jackson.core.UTF8ByteStreamTest > utf8bytestreamtest_final_trace.log 2>&1"
JacksonCore-10,run_shell_command,1,"java -cp ""/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.11/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jcommander-1.27.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/classes:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.8.2/junit-4.8.2.jar"" org.testng.TestNG -testclass com.fasterxml.jackson.core.UTF8ByteStreamTest > utf8bytestreamtest_post_fix_trace.log 2>&1"
JacksonCore-10,run_shell_command,1,"java -cp ""/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.11/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jcommander-1.27.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/classes:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.8.2/junit-4.8.2.jar"" org.testng.TestNG com.fasterxml.jackson.core.UTF8ByteStreamTest > utf8bytestreamtest_bug_trace.log 2>&1"
JacksonCore-10,run_shell_command,1,"java -cp ""/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.11/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/jackson-databind-2.6.1.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/lib/testng-6.8.8.jar:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/classes:/Users/danielding/Desktop/example_dir/JacksonCore_10/target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/lib/junit-4.11.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonCore/lib/junit/junit/4.8.2/junit-4.8.2.jar"" org.testng.TestNG com.fasterxml.jackson.core.UTF8ByteStreamTest > utf8bytestreamtest.log 2>&1"
JacksonCore-10,run_shell_command,1,mkdir -p /Users/danielding/Desktop/example_dir/JacksonCore_10/lib
JacksonCore-10,run_shell_command,1,rm -rf /Users/danielding/Desktop/example_dir/JacksonCore_10/fixed_version_temp
JacksonCore-10,run_shell_command,1,rm -rf /Users/danielding/Desktop/example_dir/JacksonCore_10/lib
JacksonCore-10,run_shell_command,1,rm /Users/danielding/Desktop/example_dir/JacksonCore_10/src/test/java/com/fasterxml/jackson/core/UTF8ByteStreamTest.java
JacksonCore-10,write_file,1,
JacksonCore-12,glob,1,
JacksonCore-12,read_file,6,
JacksonCore-12,replace,2,
JacksonCore-12,run_shell_command,3,./run_bug_exposing_tests.sh
JacksonCore-12,run_shell_command,2,defects4j compile
JacksonCore-12,run_shell_command,1,defects4j test
JacksonCore-12,run_shell_command,1,git diff
JacksonCore-16,read_file,6,
JacksonCore-16,replace,2,
JacksonCore-16,run_shell_command,3,./run_bug_exposing_tests.sh
JacksonCore-16,run_shell_command,2,defects4j compile
JacksonCore-16,run_shell_command,1,defects4j test
JacksonCore-16,run_shell_command,1,git diff
JacksonCore-24,read_file,15,
JacksonCore-24,replace,14,
JacksonCore-24,run_shell_command,4,./run_bug_exposing_tests.sh
JacksonCore-24,run_shell_command,6,defects4j compile
JacksonCore-24,run_shell_command,1,defects4j test
JacksonCore-24,run_shell_command,1,git diff
JacksonCore-24,write_file,1,
JacksonDatabind-103,glob,2,
JacksonDatabind-103,read_file,22,
JacksonDatabind-103,replace,55,
JacksonDatabind-103,run_shell_command,17,./run_bug_exposing_tests.sh
JacksonDatabind-103,run_shell_command,17,defects4j compile
JacksonDatabind-108,glob,1,
JacksonDatabind-108,read_file,24,
JacksonDatabind-108,replace,27,
JacksonDatabind-108,run_shell_command,2,./run_all_tests_trace.sh
JacksonDatabind-108,run_shell_command,14,./run_bug_exposing_tests.sh
JacksonDatabind-108,run_shell_command,13,defects4j compile
JacksonDatabind-108,search_file_content,5,
JacksonDatabind-110,glob,3,
JacksonDatabind-110,read_file,9,
JacksonDatabind-110,replace,23,
JacksonDatabind-110,run_shell_command,1,./run_bug_exposing_tests.sh
JacksonDatabind-110,run_shell_command,7,defects4j compile
JacksonDatabind-110,run_shell_command,7,defects4j test -t com.fasterxml.jackson.databind.deser.jdk.JDKCollectionsDeserTest::testUnmodifiableNonRandomAccessList
JacksonDatabind-110,run_shell_command,1,java -cp target/test-classes:/Users/danielding/Desktop/defects4j/framework/projects/JacksonDatabind/lib/junit/junit/4.12/junit-4.12.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-annotations/2.9.0/jackson-annotations-2.9.0.jar:/Users/danielding/Desktop/defects4j/framework/projects/JacksonDatabind/lib/com/fasterxml/jackson/core/jackson-core/2.9.9/jackson-core-2.9.9.jar com.fasterxml.jackson.databind.TempClassNames
JacksonDatabind-110,run_shell_command,1,rm /Users/danielding/Desktop/example_dir/JacksonDatabind_110/src/test/java/com/fasterxml/jackson/databind/TempClassNames.java
JacksonDatabind-110,write_file,1,
JacksonDatabind-111,glob,2,
JacksonDatabind-111,read_file,6,
JacksonDatabind-111,replace,2,
JacksonDatabind-111,run_shell_command,1,defects4j compile
JacksonDatabind-111,run_shell_command,1,defects4j test
JacksonDatabind-111,run_shell_command,3,defects4j test -t com.fasterxml.jackson.databind.deser.jdk.JDKAtomicTypesDeserTest::testNullWithinNested
JacksonDatabind-111,search_file_content,2,
JacksonDatabind-13,glob,4,
JacksonDatabind-13,read_file,7,
JacksonDatabind-13,replace,4,
JacksonDatabind-13,run_shell_command,1,./run_all_tests_trace.sh
JacksonDatabind-13,run_shell_command,2,./run_bug_exposing_tests.sh
JacksonDatabind-13,run_shell_command,4,defects4j compile
JacksonDatabind-13,run_shell_command,1,defects4j test -t com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization
JacksonDatabind-13,run_shell_command,2,defects4j test -t com.fasterxml.jackson.databind.struct.TestObjectIdDeserialization::testNullObjectId
JacksonDatabind-14,glob,3,
JacksonDatabind-14,read_file,6,
JacksonDatabind-14,replace,14,
JacksonDatabind-14,run_shell_command,13,defects4j compile
JacksonDatabind-14,run_shell_command,3,defects4j test
JacksonDatabind-14,run_shell_command,7,defects4j test -t com.fasterxml.jackson.failing.TestDeserTest::test
JacksonDatabind-14,run_shell_command,1,git diff
JacksonDatabind-14,run_shell_command,1,rm /Users/danielding/Desktop/example_dir/JacksonDatabind_14/src/test/java/com/fasterxml/jackson/failing/TestDeserTest.java
JacksonDatabind-14,write_file,1,
JacksonDatabind-15,glob,1,
JacksonDatabind-15,read_file,6,
JacksonDatabind-15,replace,1,
JacksonDatabind-15,run_shell_command,1,./run_bug_exposing_tests.sh
JacksonDatabind-15,run_shell_command,2,defects4j compile
JacksonDatabind-15,run_shell_command,1,mkdir -p /Users/danielding/Desktop/example_dir/JacksonDatabind_15/lib
JacksonDatabind-15,run_shell_command,1,mkdir -p /Users/danielding/Desktop/example_dir/JacksonDatabind_15/src/test/java/com/fasterxml/jackson/databind/bug
JacksonDatabind-15,run_shell_command,1,mvn clean install
JacksonDatabind-15,web_fetch,1,Download https://repo.maven.apache.org/maven2/com/google/guava/guava/18.0/guava-18.0.jar
JacksonDatabind-15,web_fetch,1,Get the content of https://github.com/Spikhalskiy/jackson_xmladapter__bug/blob/master/src/test/java/IntegerListXmlAdapterTest.java
JacksonDatabind-15,write_file,1,
JacksonDatabind-18,glob,2,
JacksonDatabind-18,read_file,23,
JacksonDatabind-18,replace,41,
JacksonDatabind-18,run_shell_command,18,./run_bug_exposing_tests.sh
JacksonDatabind-18,run_shell_command,19,defects4j compile
JacksonDatabind-18,write_file,5,
JacksonDatabind-22,glob,2,
JacksonDatabind-22,read_file,11,
JacksonDatabind-22,replace,9,
JacksonDatabind-22,run_shell_command,1,./run_bug_exposing_tests.sh
JacksonDatabind-22,run_shell_command,7,defects4j compile
JacksonDatabind-22,run_shell_command,1,defects4j export -p cp.test
JacksonDatabind-22,run_shell_command,1,defects4j export -p tests.trigger
JacksonDatabind-22,run_shell_command,5,defects4j test
JacksonDatabind-22,run_shell_command,2,defects4j test -t com.fasterxml.jackson.databind.ser.TestJsonValue::testJsonValueWithCustomOverride
JacksonDatabind-22,run_shell_command,1,git diff
JacksonDatabind-22,search_file_content,1,
JacksonDatabind-23,glob,9,
JacksonDatabind-23,read_file,15,
JacksonDatabind-23,replace,16,
JacksonDatabind-23,run_shell_command,1,./run_bug_exposing_tests.sh
JacksonDatabind-23,run_shell_command,4,defects4j compile
JacksonDatabind-23,run_shell_command,3,defects4j test
JacksonDatabind-23,run_shell_command,2,defects4j test -t com.fasterxml.jackson.databind.ser.TestJsonSerialize2::testEmptyInclusionScalars
JacksonDatabind-23,run_shell_command,1,git add src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializers.java
JacksonDatabind-23,run_shell_command,1,git checkout HEAD -- src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializer.java
JacksonDatabind-23,run_shell_command,1,"git commit -m ""Fix: Handle NON_EMPTY inclusion for scalar numbers in NumberSerializers"""
JacksonDatabind-23,run_shell_command,2,git diff
JacksonDatabind-23,run_shell_command,1,git status
JacksonDatabind-23,search_file_content,3,
JacksonDatabind-29,read_file,11,
JacksonDatabind-29,replace,27,
JacksonDatabind-29,run_shell_command,1,./run_bug_exposing_tests.sh
JacksonDatabind-29,run_shell_command,6,defects4j compile
JacksonDatabind-29,run_shell_command,2,defects4j test
