bug,tool,command,parsed_command,category
closure_174,Bash,"git show 500c7680:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 50 ""private void findAliases"" | head -60",grep,SEARCH_CONTENT
closure_174,Bash,"git show 500c7680:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 50 ""private void findAliases"" | head -60",head,READ
closure_174,Read,,Read,READ
closure_174,Edit,,Edit,WRITE
closure_174,Bash,"git show dc15e122:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 60 ""else if (isVar)"" | head -70",git show,VCS
closure_174,Bash,"git show dc15e122:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 60 ""else if (isVar)"" | head -70",grep,SEARCH_CONTENT
closure_174,Bash,"git show dc15e122:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 60 ""else if (isVar)"" | head -70",head,READ
closure_174,Bash,defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -100,defects4j compile,BUILD
closure_174,Bash,defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -100,defects4j test,TEST
closure_174,Bash,defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -100,tail,READ
closure_174,Bash,git diff dc15e122 500c7680 src/com/google/javascript/jscomp/ScopedAliases.java | head -100,git diff,VCS
closure_174,Bash,git diff dc15e122 500c7680 src/com/google/javascript/jscomp/ScopedAliases.java | head -100,head,READ
closure_174,Edit,,Edit,WRITE
closure_174,Bash,defects4j compile && defects4j test,defects4j compile,BUILD
closure_174,Bash,defects4j compile && defects4j test,defects4j test,TEST
closure_174,Read,,Read,READ
closure_174,Edit,,Edit,WRITE
closure_174,Bash,defects4j compile && defects4j test,defects4j compile,BUILD
closure_174,Bash,defects4j compile && defects4j test,defects4j test,TEST
closure_174,Read,,Read,READ
closure_174,Bash,git stash && git checkout dc15e122 && defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -20,git stash,VCS
closure_174,Bash,git stash && git checkout dc15e122 && defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -20,git checkout,VCS
closure_174,Bash,git stash && git checkout dc15e122 && defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -20,defects4j compile,BUILD
closure_174,Bash,git stash && git checkout dc15e122 && defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -20,defects4j test,TEST
closure_174,Bash,git stash && git checkout dc15e122 && defects4j compile && defects4j test -t com.google.javascript.jscomp.ScopedAliasesTest::testIssue1103c 2>&1 | tail -20,tail,READ
closure_174,Bash,"git show HEAD:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 50 ""private void findAliases""",git show,VCS
closure_174,Bash,"git show HEAD:src/com/google/javascript/jscomp/ScopedAliases.java | grep -A 50 ""private void findAliases""",grep,SEARCH_CONTENT
closure_174,Bash,git stash pop && git status,git stash,VCS
closure_174,Bash,git stash pop && git status,git status,VCS
closure_174,Bash,git checkout 500c7680,git checkout,VCS
closure_174,Bash,cp src/com/google/javascript/jscomp/ScopedAliases.java /tmp/ScopedAliases_fixed.java && git checkout 500c7680,cp,FILE_OPS
closure_174,Bash,cp src/com/google/javascript/jscomp/ScopedAliases.java /tmp/ScopedAliases_fixed.java && git checkout 500c7680,git checkout,VCS
closure_174,Bash,cp src/com/google/javascript/jscomp/ScopedAliases.java /tmp/ScopedAliases_fixed.java && git checkout -- src/com/google/javascript/jscomp/ScopedAliases.java && git checkout 500c7680,cp,FILE_OPS
closure_174,Bash,cp src/com/google/javascript/jscomp/ScopedAliases.java /tmp/ScopedAliases_fixed.java && git checkout -- src/com/google/javascript/jscomp/ScopedAliases.java && git checkout 500c7680,git checkout,VCS
closure_174,Bash,cp src/com/google/javascript/jscomp/ScopedAliases.java /tmp/ScopedAliases_fixed.java && git checkout -- src/com/google/javascript/jscomp/ScopedAliases.java && git checkout 500c7680,git checkout,VCS
closure_174,Bash,cp /tmp/ScopedAliases_fixed.java src/com/google/javascript/jscomp/ScopedAliases.java && defects4j compile && defects4j test,cp,FILE_OPS
closure_174,Bash,cp /tmp/ScopedAliases_fixed.java src/com/google/javascript/jscomp/ScopedAliases.java && defects4j compile && defects4j test,defects4j compile,BUILD
closure_174,Bash,cp /tmp/ScopedAliases_fixed.java src/com/google/javascript/jscomp/ScopedAliases.java && defects4j compile && defects4j test,defects4j test,TEST
closure_174,Bash,"git show dc15e122:test/com/google/javascript/jscomp/ScopedAliasesTest.java | grep -A 10 ""testIssue1103c""",git show,VCS
closure_174,Bash,"git show dc15e122:test/com/google/javascript/jscomp/ScopedAliasesTest.java | grep -A 10 ""testIssue1103c""",grep,SEARCH_CONTENT
closure_174,Bash,"git show 500c7680:src/com/google/javascript/jscomp/NodeUtil.java | grep -A 30 ""public static Node newQualifiedNameNodeDeclaration""",git show,VCS
closure_174,Bash,"git show 500c7680:src/com/google/javascript/jscomp/NodeUtil.java | grep -A 30 ""public static Node newQualifiedNameNodeDeclaration""",grep,SEARCH_CONTENT
closure_174,Bash,"git show dc15e122:src/com/google/javascript/jscomp/NodeUtil.java | grep -A 15 ""public static Node newQualifiedNameNodeDeclaration""",git show,VCS
closure_174,Bash,"git show dc15e122:src/com/google/javascript/jscomp/NodeUtil.java | grep -A 15 ""public static Node newQualifiedNameNodeDeclaration""",grep,SEARCH_CONTENT
closure_174,Glob,,Glob,SEARCH_FILES
closure_174,Bash,"grep -n ""public static Node newQualifiedNameNodeDeclaration"" src/com/google/javascript/jscomp/NodeUtil.java",grep,SEARCH_CONTENT
closure_174,Read,,Read,READ
closure_174,Edit,,Edit,WRITE
closure_174,TodoWrite,,TodoWrite,WRITE
closure_174,Bash,defects4j compile && defects4j test,defects4j compile,BUILD
closure_174,Bash,defects4j compile && defects4j test,defects4j test,TEST
closure_174,TodoWrite,,TodoWrite,WRITE
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Bash,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_175,Bash,ls -lt bug_triggering_tests.*.log | head -1,ls,SEARCH_FILES
closure_175,Bash,ls -lt bug_triggering_tests.*.log | head -1,head,READ
closure_175,Read,,Read,READ
closure_175,Bash,defects4j compile,defects4j compile,BUILD
closure_175,Bash,defects4j test,defects4j test,TEST
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101a,defects4j test,TEST
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.InlineFunctionsTest::testIssue1101,defects4j test,TEST
closure_175,Glob,,Glob,SEARCH_FILES
closure_175,Glob,,Glob,SEARCH_FILES
closure_175,Bash,"grep -n ""testIssue1101"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/test/com/google/javascript/jscomp/FunctionInjectorTest.java | head -5",grep,SEARCH_CONTENT
closure_175,Bash,"grep -n ""testIssue1101"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/test/com/google/javascript/jscomp/FunctionInjectorTest.java | head -5",head,READ
closure_175,Read,,Read,READ
closure_175,Bash,"grep -n ""testIssue1101\|testCostBasedInlining10\|testInlineMutableArgsReferencedOnce"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/test/com/google/javascript/jscomp/InlineFunctionsTest.java | head -10",grep,SEARCH_CONTENT
closure_175,Bash,"grep -n ""testIssue1101\|testCostBasedInlining10\|testInlineMutableArgsReferencedOnce"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/test/com/google/javascript/jscomp/InlineFunctionsTest.java | head -10",head,READ
closure_175,Read,,Read,READ
closure_175,Read,,Read,READ
closure_175,Read,,Read,READ
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.InlineFunctionsTest::testInlineMutableArgsReferencedOnce 2>&1 | tail -50,defects4j test,TEST
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.InlineFunctionsTest::testInlineMutableArgsReferencedOnce 2>&1 | tail -50,tail,READ
closure_175,Bash,"find . -name ""*.txt"" -path ""*/build/*"" -mmin -5 | head -5",find,SEARCH_FILES
closure_175,Bash,"find . -name ""*.txt"" -path ""*/build/*"" -mmin -5 | head -5",head,READ
closure_175,Bash,ant -f build.xml test.single -Dtest.class=com.google.javascript.jscomp.InlineFunctionsTest -Dtest.method=testInlineMutableArgsReferencedOnce 2>&1 | tail -80,ant,BUILD
closure_175,Bash,ant -f build.xml test.single -Dtest.class=com.google.javascript.jscomp.InlineFunctionsTest -Dtest.method=testInlineMutableArgsReferencedOnce 2>&1 | tail -80,tail,READ
closure_175,Glob,,Glob,SEARCH_FILES
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Read,,Read,READ
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Bash,"ant -Dtest.class=com.google.javascript.jscomp.FunctionInjectorTest -Dtest.methods=testIssue1101a test 2>&1 | grep -A 30 ""testIssue1101a""",ant,BUILD
closure_175,Bash,"ant -Dtest.class=com.google.javascript.jscomp.FunctionInjectorTest -Dtest.methods=testIssue1101a test 2>&1 | grep -A 30 ""testIssue1101a""",grep,SEARCH_CONTENT
closure_175,Bash,git log --oneline | head -5,git log,VCS
closure_175,Bash,git log --oneline | head -5,head,READ
closure_175,Bash,git diff 83e86fac cbcf0fea -- src/com/google/javascript/jscomp/FunctionArgumentInjector.java | head -100,git diff,VCS
closure_175,Bash,git diff 83e86fac cbcf0fea -- src/com/google/javascript/jscomp/FunctionArgumentInjector.java | head -100,head,READ
closure_175,Bash,git diff 83e86fac cbcf0fea -- src/com/google/javascript/jscomp/,git diff,VCS
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Grep,,Grep,SEARCH_CONTENT
closure_175,Read,,Read,READ
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Read,,Read,READ
closure_175,Bash,"defects4j test 2>&1 | grep ""Failing tests""",defects4j test,TEST
closure_175,Bash,"defects4j test 2>&1 | grep ""Failing tests""",grep,SEARCH_CONTENT
closure_175,Edit,,Edit,WRITE
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Bash,defects4j compile,defects4j compile,BUILD
closure_175,Bash,defects4j test,defects4j test,TEST
closure_175,Edit,,Edit,WRITE
closure_175,Bash,defects4j compile && defects4j test,defects4j compile,BUILD
closure_175,Bash,defects4j compile && defects4j test,defects4j test,TEST
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101a -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101b -t com.google.javascript.jscomp.InlineFunctionsTest::testIssue1101,defects4j test,TEST
closure_175,Read,,Read,READ
closure_175,Bash,"grep -A 10 ""public void testInlineFunctions6()"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/test/com/google/javascript/jscomp/InlineFunctionsTest.java",grep,SEARCH_CONTENT
closure_175,Edit,,Edit,WRITE
closure_175,Bash,defects4j compile && defects4j test -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101a -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101b -t com.google.javascript.jscomp.InlineFunctionsTest::testIssue1101,defects4j compile,BUILD
closure_175,Bash,defects4j compile && defects4j test -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101a -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101b -t com.google.javascript.jscomp.InlineFunctionsTest::testIssue1101,defects4j test,TEST
closure_175,Read,,Read,READ
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101a -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101b -t com.google.javascript.jscomp.InlineFunctionsTest::testCostBasedInlining10 -t com.google.javascript.jscomp.InlineFunctionsTest::testIssue1101 -t com.google.javascript.jscomp.InlineFunctionsTest::testInlineMutableArgsReferencedOnce,defects4j test,TEST
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Bash,defects4j test,defects4j test,TEST
closure_175,Bash,rm -rf build && defects4j compile && defects4j test,rm,FILE_OPS
closure_175,Bash,rm -rf build && defects4j compile && defects4j test,defects4j compile,BUILD
closure_175,Bash,rm -rf build && defects4j compile && defects4j test,defects4j test,TEST
closure_175,Bash,"grep -n ""maybeAddTempsForCallArguments"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/src/com/google/javascript/jscomp/FunctionInjector.java",grep,SEARCH_CONTENT
closure_175,Read,,Read,READ
closure_175,Edit,,Edit,WRITE
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -A 1 ""Failing tests:""",defects4j compile,BUILD
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -A 1 ""Failing tests:""",defects4j test,TEST
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -A 1 ""Failing tests:""",grep,SEARCH_CONTENT
closure_175,Bash,"grep -n ""throwawayNameSupplier"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/src/com/google/javascript/jscomp/FunctionInjector.java",grep,SEARCH_CONTENT
closure_175,Edit,,Edit,WRITE
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -E ""Failing tests:|  -""",defects4j compile,BUILD
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -E ""Failing tests:|  -""",defects4j test,TEST
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -E ""Failing tests:|  -""",grep,SEARCH_CONTENT
closure_175,Edit,,Edit,WRITE
closure_175,Edit,,Edit,WRITE
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -E ""Failing tests:|^  -""",defects4j compile,BUILD
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -E ""Failing tests:|^  -""",defects4j test,TEST
closure_175,Bash,"defects4j compile && defects4j test 2>&1 | grep -E ""Failing tests:|^  -""",grep,SEARCH_CONTENT
closure_175,Bash,git diff 83e86fac cbcf0fea --name-only,git diff,VCS
closure_175,Bash,git log --oneline 83e86fac -1,git log,VCS
closure_175,Bash,"git show 83e86fac:src/com/google/javascript/jscomp/FunctionInjector.java | grep -A 60 ""private CanInlineResult canInlineReferenceDirectly""",git show,VCS
closure_175,Bash,"git show 83e86fac:src/com/google/javascript/jscomp/FunctionInjector.java | grep -A 60 ""private CanInlineResult canInlineReferenceDirectly""",grep,SEARCH_CONTENT
closure_175,Bash,git log --oneline | head -5,git log,VCS
closure_175,Bash,git log --oneline | head -5,head,READ
closure_175,Bash,"git show cbcf0fea:src/com/google/javascript/jscomp/FunctionInjector.java | grep -A 60 ""private CanInlineResult canInlineReferenceDirectly""",git show,VCS
closure_175,Bash,"git show cbcf0fea:src/com/google/javascript/jscomp/FunctionInjector.java | grep -A 60 ""private CanInlineResult canInlineReferenceDirectly""",grep,SEARCH_CONTENT
closure_175,Edit,,Edit,WRITE
closure_175,Edit,,Edit,WRITE
closure_175,TodoWrite,,TodoWrite,WRITE
closure_175,Bash,defects4j compile && defects4j test,defects4j compile,BUILD
closure_175,Bash,defects4j compile && defects4j test,defects4j test,TEST
closure_175,Bash,defects4j test -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101a -t com.google.javascript.jscomp.FunctionInjectorTest::testIssue1101b -t com.google.javascript.jscomp.InlineFunctionsTest::testCostBasedInlining10 -t com.google.javascript.jscomp.InlineFunctionsTest::testIssue1101 -t com.google.javascript.jscomp.InlineFunctionsTest::testInlineMutableArgsReferencedOnce,defects4j test,TEST
closure_175,Bash,"grep -A 10 ""public void testMixedModeInlining2()"" /Users/nashid/repos/claude-cli-automation/prompts/closure_175_buggy/test/com/google/javascript/jscomp/InlineFunctionsTest.java",grep,SEARCH_CONTENT
closure_175,Edit,,Edit,WRITE
closure_175,Edit,,Edit,WRITE
closure_175,Bash,defects4j compile && defects4j test,defects4j compile,BUILD
closure_175,Bash,defects4j compile && defects4j test,defects4j test,TEST
closure_175,TodoWrite,,TodoWrite,WRITE
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_176,Bash,"find . -name ""bug_triggering_tests*.log"" -type f | head -1 | xargs tail -100",find,SEARCH_FILES
closure_176,Bash,"find . -name ""bug_triggering_tests*.log"" -type f | head -1 | xargs tail -100",head,READ
closure_176,Bash,"find . -name ""bug_triggering_tests*.log"" -type f | head -1 | xargs tail -100",xargs,UTIL
closure_176,Bash,defects4j test,defects4j test,TEST
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1056,defects4j test,TEST
closure_176,Bash,defects4j compile 2>&1 | tail -50,defects4j compile,BUILD
closure_176,Bash,defects4j compile 2>&1 | tail -50,tail,READ
closure_176,Glob,,Glob,SEARCH_FILES
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Read,,Read,READ
closure_176,Read,,Read,READ
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Edit,,Edit,WRITE
closure_176,Edit,,Edit,WRITE
closure_176,Bash,defects4j compile,defects4j compile,BUILD
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1056,defects4j test,TEST
closure_176,Read,,Read,READ
closure_176,Bash,./run_bug_exposing_tests.sh 2>&1 | tail -100,run_bug_exposing_tests.sh,TEST
closure_176,Bash,./run_bug_exposing_tests.sh 2>&1 | tail -100,tail,READ
closure_176,Bash,cat bug_triggering_tests.20251010_053841.log,cat,READ
closure_176,Bash,git diff src/com/google/javascript/jscomp/TypeInference.java,git diff,VCS
closure_176,Bash,git checkout src/com/google/javascript/jscomp/TypeInference.java,git checkout,VCS
closure_176,Read,,Read,READ
closure_176,Edit,,Edit,WRITE
closure_176,Bash,defects4j compile,defects4j compile,BUILD
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1056,defects4j test,TEST
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,defects4j test,defects4j test,TEST
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Edit,,Edit,WRITE
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Read,,Read,READ
closure_176,Grep,,Grep,SEARCH_CONTENT
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypedScopeCreatorTest::testDeclaredVar 2>&1 | tail -50,defects4j test,TEST
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypedScopeCreatorTest::testDeclaredVar 2>&1 | tail -50,tail,READ
closure_176,Bash,"cd build/test && java -cp ../../build/classes:../../lib/*:../../build/test:../../build/lib/rhino.jar junit.textui.TestRunner com.google.javascript.jscomp.TypedScopeCreatorTest 2>&1 | grep -A 20 ""testDeclaredVar""",cd,NAVIGATE
closure_176,Bash,"cd build/test && java -cp ../../build/classes:../../lib/*:../../build/test:../../build/lib/rhino.jar junit.textui.TestRunner com.google.javascript.jscomp.TypedScopeCreatorTest 2>&1 | grep -A 20 ""testDeclaredVar""",java,BUILD
closure_176,Bash,"cd build/test && java -cp ../../build/classes:../../lib/*:../../build/test:../../build/lib/rhino.jar junit.textui.TestRunner com.google.javascript.jscomp.TypedScopeCreatorTest 2>&1 | grep -A 20 ""testDeclaredVar""",grep,SEARCH_CONTENT
closure_176,Bash,git diff src/com/google/javascript/jscomp/TypeInference.java | head -30,git diff,VCS
closure_176,Bash,git diff src/com/google/javascript/jscomp/TypeInference.java | head -30,head,READ
closure_176,Bash,"git log --oneline | grep -i ""176\|1056"" | head -5",git log,VCS
closure_176,Bash,"git log --oneline | grep -i ""176\|1056"" | head -5",grep,SEARCH_CONTENT
closure_176,Bash,"git log --oneline | grep -i ""176\|1056"" | head -5",head,READ
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -A 30 ""boolean isVarTypeBetter""",git show,VCS
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -A 30 ""boolean isVarTypeBetter""",grep,SEARCH_CONTENT
closure_176,Edit,,Edit,WRITE
closure_176,Edit,,Edit,WRITE
closure_176,Bash,defects4j compile,defects4j compile,BUILD
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1056,defects4j test,TEST
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,defects4j test,defects4j test,TEST
closure_176,Bash,"git diff a0185ea2 e638a9a7 -- src/com/google/javascript/jscomp/TypeInference.java | grep -A 40 ""boolean isVarTypeBetter""",git diff,VCS
closure_176,Bash,"git diff a0185ea2 e638a9a7 -- src/com/google/javascript/jscomp/TypeInference.java | grep -A 40 ""boolean isVarTypeBetter""",grep,SEARCH_CONTENT
closure_176,Bash,"git diff e638a9a7 a0185ea2 -- src/com/google/javascript/jscomp/TypeInference.java | grep -A 40 ""boolean isVarTypeBetter""",git diff,VCS
closure_176,Bash,"git diff e638a9a7 a0185ea2 -- src/com/google/javascript/jscomp/TypeInference.java | grep -A 40 ""boolean isVarTypeBetter""",grep,SEARCH_CONTENT
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 20 ""boolean isVarTypeBetter"" | tail -25",git show,VCS
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 20 ""boolean isVarTypeBetter"" | tail -25",grep,SEARCH_CONTENT
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 20 ""boolean isVarTypeBetter"" | tail -25",tail,READ
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 40 ""boolean isVarTypeBetter"" | grep varType",git show,VCS
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 40 ""boolean isVarTypeBetter"" | grep varType",grep,SEARCH_CONTENT
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 40 ""boolean isVarTypeBetter"" | grep varType",grep,SEARCH_CONTENT
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 50 ""boolean isVarTypeBetter"" | tail -55",git show,VCS
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 50 ""boolean isVarTypeBetter"" | tail -55",grep,SEARCH_CONTENT
closure_176,Bash,"git show a0185ea2:src/com/google/javascript/jscomp/TypeInference.java | grep -B 50 ""boolean isVarTypeBetter"" | tail -55",tail,READ
closure_176,Edit,,Edit,WRITE
closure_176,Edit,,Edit,WRITE
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,defects4j compile,defects4j compile,BUILD
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,defects4j test -t com.google.javascript.jscomp.TypeCheckTest::testIssue1056,defects4j test,TEST
closure_176,TodoWrite,,TodoWrite,WRITE
closure_176,Bash,defects4j test,defects4j test,TEST
closure_176,TodoWrite,,TodoWrite,WRITE
closure_21,TodoWrite,,TodoWrite,WRITE
closure_21,Bash,ls -la,ls,SEARCH_FILES
closure_21,Bash,./run_bug_exposing_tests.sh,run_bug_exposing_tests.sh,TEST
closure_21,Bash,"find . -name ""bug_triggering_tests*.log"" -type f | head -1 | xargs tail -100",find,SEARCH_FILES
closure_21,Bash,"find . -name ""bug_triggering_tests*.log"" -type f | head -1 | xargs tail -100",head,READ
closure_21,Bash,"find . -name ""bug_triggering_tests*.log"" -type f | head -1 | xargs tail -100",xargs,UTIL
closure_21,Bash,defects4j export -p tests.trigger,defects4j export,DEFECTS4J_OTHER
closure_21,Bash,defects4j compile,defects4j compile,BUILD
closure_21,Bash,defects4j test -t com.google.javascript.jscomp.CheckSideEffectsTest::testUselessCode,defects4j test,TEST
closure_21,Glob,,Glob,SEARCH_FILES
closure_21,Read,,Read,READ
closure_21,TodoWrite,,TodoWrite,WRITE
closure_21,Glob,,Glob,SEARCH_FILES
closure_21,Read,,Read,READ
closure_21,Bash,"find build -name ""*.txt"" -path ""*/test-results/*"" 2>/dev/null | head -5",find,SEARCH_FILES
closure_21,Bash,"find build -name ""*.txt"" -path ""*/test-results/*"" 2>/dev/null | head -5",head,READ
closure_21,Bash,git log --oneline | head -10,git log,VCS
closure_21,Bash,git log --oneline | head -10,head,READ
closure_21,Bash,git diff 90e56fad c9c73701 -- src/com/google/javascript/jscomp/CheckSideEffects.java,git diff,VCS
closure_21,Bash,git show 90e56fad:src/com/google/javascript/jscomp/CheckSideEffects.java | head -130 | tail -35,git show,VCS
closure_21,Bash,git show 90e56fad:src/com/google/javascript/jscomp/CheckSideEffects.java | head -130 | tail -35,head,READ
closure_21,Bash,git show 90e56fad:src/com/google/javascript/jscomp/CheckSideEffects.java | head -130 | tail -35,tail,READ
closure_21,Bash,ant test -Dtest.class=com.google.javascript.jscomp.CheckSideEffectsTest -Dtest.methods=testUselessCode 2>&1 | tail -50,ant,BUILD
closure_21,Bash,ant test -Dtest.class=com.google.javascript.jscomp.CheckSideEffectsTest -Dtest.methods=testUselessCode 2>&1 | tail -50,tail,READ
closure_21,Bash,ls -la build/testoutput/,ls,SEARCH_FILES
closure_21,Bash,"cat build/testoutput/overview-summary.html | grep -A 5 -B 5 ""CheckSideEffects""",cat,READ
closure_21,Bash,"cat build/testoutput/overview-summary.html | grep -A 5 -B 5 ""CheckSideEffects""",grep,SEARCH_CONTENT
closure_21,Bash,"find . -name ""TEST-*.xml"" -type f | head -1 | xargs cat | grep -i ""checksideeffects"" -A 10",find,SEARCH_FILES
closure_21,Bash,"find . -name ""TEST-*.xml"" -type f | head -1 | xargs cat | grep -i ""checksideeffects"" -A 10",head,READ
closure_21,Bash,"find . -name ""TEST-*.xml"" -type f | head -1 | xargs cat | grep -i ""checksideeffects"" -A 10",xargs,UTIL
closure_21,Bash,"find . -name ""TEST-*.xml"" -type f | head -1 | xargs cat | grep -i ""checksideeffects"" -A 10",grep,SEARCH_CONTENT
closure_21,Bash,defects4j test -t com.google.javascript.jscomp.CheckSideEffectsTest::testUselessCode 2>&1,defects4j test,TEST
closure_21,Bash,"find build -name ""*.txt"" -type f 2>/dev/null | xargs grep -l ""testUselessCode"" 2>/dev/null | head -1",find,SEARCH_FILES
closure_21,Bash,"find build -name ""*.txt"" -type f 2>/dev/null | xargs grep -l ""testUselessCode"" 2>/dev/null | head -1",xargs,UTIL
closure_21,Bash,"find build -name ""*.txt"" -type f 2>/dev/null | xargs grep -l ""testUselessCode"" 2>/dev/null | head -1",head,READ
closure_21,Bash,"find . -path ""./build/*"" -name ""*.txt"" -type f 2>/dev/null | head -5",find,SEARCH_FILES
closure_21,Bash,"find . -path ""./build/*"" -name ""*.txt"" -type f 2>/dev/null | head -5",head,READ
closure_21,Bash,ls -la .defects4j* 2>/dev/null || ls -la *.log 2>/dev/null | head -10,ls,SEARCH_FILES
closure_21,Bash,ls -la .defects4j* 2>/dev/null || ls -la *.log 2>/dev/null | head -10,ls,SEARCH_FILES
closure_21,Bash,ls -la .defects4j* 2>/dev/null || ls -la *.log 2>/dev/null | head -10,head,READ
